idx,y_pred,y_true,residual
325,4.754982,4.477121,0.277861
326,5.719439,4.453624,1.265815
328,6.160204,6.086360,0.073844
329,6.084800,6.319314,-0.234514
330,6.391377,6.477121,-0.085744
331,6.143606,6.374198,-0.230592
332,5.666062,6.397940,-0.731878
333,5.222205,5.187521,0.034684
334,6.439445,5.528917,0.910528
335,6.097652,6.568202,-0.470550
336,5.524778,5.000000,0.524778
337,4.935269,6.079181,-1.143912
338,5.703047,4.814913,0.888134
339,5.958982,5.081707,0.877275
340,5.313112,6.384712,-1.071600
341,6.014749,6.342423,-0.327674
342,6.345111,5.671173,0.673938
343,5.619549,6.278754,-0.659204
344,5.477967,6.284656,-0.806689
345,5.700438,6.356026,-0.655588
346,5.763281,5.671173,0.092108
347,6.249109,6.477121,-0.228013
