SMILE A,SMILE B,SMILE C,Young's Modulus (kPa) log10,Swelling Ratio (times),Source,Young's Modulus (kPa)
[*]C(C)C[*],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,6.298853076409706,,10.1002_pc.24237_part_2.txt_段1_Material1,1989999.9999999988
[*]C(C)C[*],[*]CC=CCCC(C1=CC=CC=C1)[*],,5.786751422145561,,10.1088_1755-1315_596_1_012015_part_1.txt_段1_Material1,611999.9999999997
[*]C(C1=CC=C(C(NC2=CC=C(N[*])C=C2)=O)C=C1)=O,OC1=C(C=CC=C1CC2=CC=CC([*])=C2O)CC3=CC=CC([*])=C3O,,6.969415912353981,,10.1002_pc.24847_part_2.txt_段1_Material1,9320000.0
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.72916478969277,,10.1002_adv.21918_part_2.txt_段1_Material1,5359999.999999997
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.3979400086720375,,10.1016_j.matdes.2012.05.052_part_1.txt_段1_Material1,2499999.9999999995
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.4269989587565375,,10.1007_s10692-018-9914-2_part_1.txt_段1_Material1,2673000.0000000014
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]CC(C#N)[*],,6.3979400086720375,,10.3144_expresspolymlett.2012.49_part_2.txt_段1_Material2,2499999.9999999995
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]CC(C(OCC)=O)[*],,3.556302500767288,,10.1039_d1py00076d_part_2.txt_段1_Material1,3600.0000000000077
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]CCC(CCCC(CCCC(C[*])C)C)C,,6.633468455579586,,10.1016_j.compscitech.2016.01.015_part_2.txt_段1_Material1,4299999.999999997
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]CCC(CCCCCC)C[*],,6.243038048686294,,10.1002_app.40660_part_2.txt_段1_Material1,1750000.0
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]CCCCO[*],,6.176091259055681,,10.1002_pen.24792_part_1.txt_段1_Material1,1500000.0000000005
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]OCCCCOC(CCC([*])=O)=O,,4.770852011642144,,10.1016_j.matchemphys.2020.124183_part_1.txt_段1_Material1,58999.99999999994
[*]C(C1=CC=C(C=C1)C(OCCCCOC(C2=CC=C(C=C2)C(OCCCCO[*])=O)=O)=O)=O,[*]OCC[*],,4.948070481518941,,10.1021_acs.iecr.7b00904_part_1.txt_段1_Material1,88729.99999999991
[*]C(C=C1)=CC=C1S[*],O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.284656282788515,,10.1007_s10853-011-5745-8_part_2.txt_段1_Material1,1925999.999999998
[*]C(CCCCCO[*])=O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,4.468347330412158,,10.1007_s00289-020-03473-0_part_5.txt_段1_Material1,29400.00000000003
[*]C(CCCCCO[*])=O,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,4.812913356642856,,10.1039_c7tb00419b_part_6.txt_段1_Material1,65000.000000000015
[*]C(CCCCCO[*])=O,[*]CC(C1=CC=CC=C1)C/C=C/C[*],,5.064457989226918,,10.1007_s10924-019-01522-y_part_2.txt_段1_Material2,115999.99999999993
[*]C(CCCCCO[*])=O,[*]CC(C1=CC=CC=C1)[*],,7.176091259055681,,10.1149_1945-7111_aba3fd_part_2.txt_段1_Material4,15000000.000000004
[*]C(CCCCCO[*])=O,[*]CC(CC(C#N)[*])C1=CC=CC=C1,,6.041392685158225,,10.1016_j.polymer.2019.121984_part_1.txt_段1_Material2,1100000.0000000007
[*]C(CCCCCO[*])=O,[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,5.541579243946581,,10.1002_app.49886_part_3.txt_段1_Material1,347999.9999999999
[*]C(CCCCCO[*])=O,[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,,6.633468455579586,,10.1039_c5cc03137k_part_2.txt_段1_Material1,4299999.999999997
[*]C(F)(C(F)([*])F)F,[*]NC(C1=CC=C2C(C(N(C2=O)C3=CC=C(C=C3)CC4=CC=C([*])C=C4)=O)=C1)=O,,4.76789761601809,,10.1016_j.matlet.2016.06.074_part_2.txt_段1_Material1,58599.99999999996
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,5.658011396657113,,10.1080_03602559.2012.671426_part_1.txt_段1_Material1,455000.0000000002
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.170555058521209,,10.1080_00222341003652260_part_2.txt_段1_Material1,1481000.0000000002
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,,6.380211241711606,,10.1016_j.eurpolymj.2013.06.038_part_2.txt_段1_Material1,2400000.000000002
[*]C([H])([H])C(O)([H])[*],O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.898664858722267,,10.1002_app.32242_part_2.txt_段1_Material1,7918900.0000000065
[*]C([H])([H])C(O)([H])[*],[*]C(C1=CC=C(C(NC2=CC=C(N[*])C=C2)=O)C=C1)=O,,5.653212513775344,,10.1016_j.ijimpeng.2020.103654_part_5.txt_段1_Material1,450000.0000000003
[*]C([H])([H])C(O)([H])[*],[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,,7.217483944213907,,10.1680_jmacr.18.00256_part_1.txt_段1_Material1,16500000.000000017
[*]C1=CC(C2=NC3=CC(C4=CC=C5N=C([*])NC5=C4)=CC=C3N2)=CC=C1,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,6.763427993562937,,10.1002_app.39324_part_1.txt_段1_Material1,5799999.999999994
[*]C1=NC2=CC3=C(C=C2O1)OC(C4=CC=C(C=C4)[*])=N3,[*]C1=NC2=CC3=C(C=C2O1)OC(C4=CC=C(C=C4)[*])=N3,,8.229681842317676,,10.1016_j.polymer.2018.07.001_part_2.txt_段1_Material1,169700000.0000002
[*]C1=NC2=CC3=C(C=C2O1)OC(C4=CC=C(C=C4)[*])=N3,[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,8.414973347970818,,10.1002_app.33461_part_1.txt_段1_Material1,260000000.00000012
[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COC(C)=O)OC1COC(C)=O,O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],,6.506505032404872,,10.1016_j.compositesb.2015.12.008_part_2.txt_段1_Material1,3210000.000000002
[*]CC(C#N)[*],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,8.09642333059527,,10.1002_pc.24742_part_1.txt_段1_Material1,124859999.99999984
[*]CC(C1=CC=CC=C1)[*],C/C(C[*])=C/C[*],,5.008600171761918,,10.1016_j.matdes.2012.05.020_part_1.txt_段1_Material1,102000.00000000007
[*]CC(C1=CC=CC=C1)[*],COC(C(C[*])([*])C)=O,,5.819543935541868,,10.1021_acs.langmuir.5b04334_part_1.txt_段1_Material1,659999.9999999995
[*]CC(C1=CC=CC=C1)[*],C[Si](C)(C[*])O[*],,6.4623979978989565,,10.1021_acsmacrolett.0c00471_part_1.txt_段1_Material2,2900000.000000003
[*]CC(C1=CC=CC=C1)[*],O=C(N)C([*])C[*],,2.886490725172482,,10.1177_0307174x1704400901_part_1.txt_段1_Material2,770.0
[*]CC(C1=CC=CC=C1)[*],O=C([*])CCCCCN[*],,6.3979400086720375,,10.1007_s00396-021-04820-x_part_2.txt_段1_Material1,2499999.9999999995
[*]CC(C1=CC=CC=C1)[*],[*]C(C)C[*],,5.286613631657004,,10.1016_j.heliyon.2020.e04166_part_1.txt_段1_Material2,193469.99999999988
[*]CC(C1=CC=CC=C1)[*],[*]C(CCCCCO[*])=O,,5.698970004336019,,10.1590_0370-44672017720137_part_2.txt_段1_Material1,500000.0
[*]CC(C1=CC=CC=C1)[*],[*]C([H])([H])C(O)([H])[*],,5.704150516839799,,10.1016_j.jfoodeng.2015.06.003_part_1.txt_段1_Material3,505999.9999999997
[*]CC(C1=CC=CC=C1)[*],[*]C/C=C/C[*],,5.260071387985075,,10.3390_polym13010096_part_2.txt_段1_Material1,182000.00000000012
[*]CC(C1=CC=CC=C1)[*],[*]CC(C1=CC=CC=C1)[*],,6.278753600952829,,10.1002_app.32638_part_1.txt_段1_Material2,1899999.9999999995
[*]CC(C1=CC=CC=C1)[*],[*]CC(CC(C#N)[*])C1=CC=CC=C1,,6.365487984890899,,10.1088_2053-1591_ab38e7_part_2.txt_段1_Material1,2319999.9999999986
[*]CC(C1=CC=CC=C1)[*],[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,,6.447158031342219,,10.1002_polb.22202_part_2.txt_段1_Material2,2800000.0000000014
[*]CC(C1=CC=CC=C1)[*],[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,,6.3979400086720375,,10.1002_pc.20978_part_2.txt_段1_Material1,2499999.9999999995
[*]CC(C1=CC=CC=C1)[*],[*]CC=CCCC(C1=CC=CC=C1)[*],,5.938919812244772,,10.1177_0967391118809436_part_1.txt_段1_Material1,868800.0000000009
[*]CC(C1=CC=CC=C1)[*],[*]CCCC(CCCCCC)[*],,5.484299839346786,,10.1002_app.48748_part_3.txt_段1_Material1,305000.00000000006
[*]CC(C1=CC=CC=C1)[*],[*]CCN[*],,7.301029995663981,,10.1016_j.compstruct.2009.09.033_part_2.txt_段1_Material1,20000000.000000004
[*]CC(C1=CC=CC=C1)[*],[*]CC[*],,5.954242509439325,,10.1080_03602559.2016.1255752_part_5.txt_段1_Material2,900000.0000000007
[*]CC(C1=CC=CC=C1)[*],[*]OCC[*],,6.6020599913279625,,10.1039_c6sm00983b_part_1.txt_段1_Material1,4000000.000000001
[*]CC(CC(C#N)[*])C1=CC=CC=C1,[*]C(CCCCC(OCCCCO[*])=O)=O,,6.301029995663981,,10.1002_pen.24935_part_1.txt_段1_Material1,2000000.0
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,COC(C(C[*])([*])C)=O,,6.380211241711606,,10.1080_03602550903413979_part_1.txt_段1_Material1,2400000.000000002
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.301029995663981,,10.1016_j.apsusc.2017.12.168_part_1.txt_段1_Material1,2000000.0
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,O=C([*])CCCCCN[*],,6.380211241711606,,10.1007_s10965-010-9540-z_part_2.txt_段1_Material1,2400000.000000002
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.380211241711606,,10.1002_app.51250_part_2.txt_段1_Material2,2400000.000000002
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,[*]C(C)C[*],,5.603198520676098,,10.14419_ijet.v7i3.34.19334_part_1.txt_段1_Material1,401050.0000000004
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,,6.32221929473392,,10.1002_app.48310_part_1.txt_段1_Material1,2100000.0000000056
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,[*]CC(C1=CC=CC=C1)C/C=C/C[*],,6.017033339298781,,10.1002_app.47075_part_1.txt_段1_Material1,1040000.0000000008
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,[*]CC(C1=CC=CC=C1)[*],,6.197831693328903,,10.1016_j.polymer.2017.12.038_part_4.txt_段1_Material1,1576999.999999999
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,,6.171480722621874,,10.1080_17452759.2016.1175045_part_2.txt_段1_Material1,1484159.9999999988
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,[*]CC([*])Cl,,7.105510184769974,,10.1557_jmr.2019.79_part_1.txt_段1_Material1,12750000.000000007
[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,[*]OCC[*],,6.373095987078727,,10.1002_app.48377_part_2.txt_段1_Material1,2361000.000000002
[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,[*]C(C)C[*],,6.079181246047625,,10.1002_mawe.201500396_part_1.txt_段1_Material1,1200000.0000000007
[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,[*]CC(C1=CC=CC=C1)[*],,5.124830149413859,,10.1016_j.polymer.2015.03.026_part_3.txt_段1_Material1,133300.00000000003
[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,,6.486146996806573,,10.1002_app.48888_part_3.txt_段1_Material1,3063000.0000000023
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,COC(C(C[*])([*])C)=O,,5.886490725172482,,10.1002_app.50550_part_4.txt_段1_Material1,770000.0000000007
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,C[Si](O[*])(C)[*],,5.725911632295048,,10.1002_pc.24285_part_1.txt_段1_Material1,532000.0000000001
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,5.413132050434872,,10.3390_coatings8110411_part_1.txt_段1_Material1,258900.00000000015
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,O=C(CCCCC(N(CCCCCCN([*])[H])[H])=O)[*],,8.071882007306126,,10.1002_pc.23035_part_1.txt_段1_Material1,118000000.00000016
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,5.982271233039568,,10.1007_s12221-015-5305-y_part_1.txt_段1_Material1,959999.9999999992
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,O=C([*])C(C)O[*],,6.973127853599698,,10.1016_j.polymertesting.2020.106923_part_1.txt_段1_Material1,9399999.999999993
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.077731179652392,,10.1080_03602559.2011.566298_part_1.txt_段1_Material1,1195999.9999999988
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,OC(C(C)(CC(C1=CC=CC=C1)[*])CC(C[*])(C(OCC2CO2)=O)C)=O,,6.3979400086720375,,10.1007_s10570-016-1005-z_part_3.txt_段1_Material1,2499999.9999999995
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,OC1=C(C=CC=C1CC2=CC=CC([*])=C2O)CC3=CC=CC([*])=C3O,,7.294466226161593,,10.4028_www.scientific.net_amr.197-198.1532_part_1.txt_段1_Material1,19700000.00000002
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,7.333648756514701,,10.3390_polym12071501_part_1.txt_段1_Material1,21559999.999999985
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,7.793755472155577,,10.1016_j.compositesa.2010.05.010_part_1.txt_段1_Material1,62194999.99999996
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,OCC1OC(C(C(C1O[*])O)O)[*],,6.087071205906535,,10.1016_j.compscitech.2021.108884_part_1.txt_段1_Material1,1221999.9999999995
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.0,,10.1002_pc.25253_part_2.txt_段1_Material1,1000000.0
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]C(C)C[*],,6.544068044350276,,10.1016_j.compositesa.2017.03.027_part_5.txt_段1_Material1,3500000.0000000005
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]C(C1=CC=C(C(NC2=CC=C(N[*])C=C2)=O)C=C1)=O,,7.845098040014257,,10.1177_1369433220933461_part_1.txt_段1_Material1,70000000.00000001
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]C(CCCCCO[*])=O,,7.301029995663981,,10.1016_j.polymer.2016.03.052_part_2.txt_段1_Material1,20000000.000000004
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,6.975431808509263,,10.1177_0731684413480007_part_2.txt_段1_Material1,9449999.999999993
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]C([H])([H])C(O)([H])[*],,6.184691430817598,,10.1177_0021998320969793_part_2.txt_段1_Material1,1529999.9999999986
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]C/C=C/CCC(C/C=C\C[*])C=C,,6.281033367247727,,10.1002_app.35417_part_1.txt_段1_Material1,1909999.9999999984
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]C/C=C\CCC(C=C)[*],,5.012837224705172,,10.1002_pc.24852_part_2.txt_段1_Material1,102999.99999999996
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]CC(C#N)[*],,7.735997884091794,,10.1016_j.arabjc.2015.03.019_part_2.txt_段1_Material1,54450000.0
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,,5.301029995663981,,10.1039_c8nj05653f_part_4.txt_段1_Material1,200000.00000000003
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,6.618633737597086,,10.1007_s10570-021-03752-7_part_3.txt_段1_Material1,4155600.0
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]CC([*])Cl,,7.665017825412472,,10.1177_0731684420921952_part_2.txt_段1_Material1,46239999.99999997
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]CCC1C([*])C2CCC1C2,,6.361727836017593,,10.3144_expresspolymlett.2020.31_part_2.txt_段1_Material1,2300000.000000001
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]CCN[*],,6.886490725172482,,10.1002_pc.25839_part_1.txt_段1_Material1,7700000.000000007
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]CNCC1=CC=CC([*])=C1O,,6.079181246047625,,10.1016_j.matdes.2016.08.095_part_3.txt_段1_Material1,1200000.0000000007
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,,6.744918542441353,,10.1002_app.50869_part_2.txt_段1_Material1,5558000.000000004
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,,5.2455126678141495,,10.1002_pc.22313_part_1.txt_段1_Material1,175999.99999999985
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[*]OCC[*],,6.047140468477217,,10.1002_pen.23733_part_1.txt_段1_Material1,1114655.000000001
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,7.204119982655925,,10.1088_1757-899x_454_1_012082_part_1.txt_段1_Material1,16000000.00000001
[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,[H]N(C1=CC=C(C=C1)CC2=CC=C(C=C2)N(C(OCCO[*])=O)[H])C([*])=O,,6.900312496983727,,10.1080_15376494.2013.834093_part_1.txt_段1_Material3,7949000.0
[*]CC(O)COC1=CC=C(C(C)(C2=CC=C(O[*])C=C2)C)C=C1,[*]C(CCCCCO[*])=O,,6.0,,10.1016_j.eurpolymj.2012.10.015_part_2.txt_段1_Material1,1000000.0
[*]CC(O)COC1=CC=C(C(C)(C2=CC=C(O[*])C=C2)C)C=C1,[*]OCC[*],,6.3807537708039,,10.1016_j.indcrop.2021.113804_part_2.txt_段1_Material1,2403000.0000000005
[*]CC([*])Cl,[*]CC(C1=CC=CC=C1)[*],,5.187520720836463,,10.1016_j.cej.2016.03.060_part_2.txt_段1_Material3,153999.99999999985
[*]CC([*])Cl,[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,,6.432327792261604,,10.1002_vnl.20326_part_2.txt_段1_Material1,2705999.9999999977
[*]CC=CCCC(C#N)[*],O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,5.816506437046357,,10.1016_j.apsusc.2015.10.137_part_3.txt_段1_Material3,655399.9999999998
[*]CC=CCCC(C1=CC=CC=C1)[*],C/C(C[*])=C/C[*],,3.869231719730976,,10.5254_rct.18.82695_part_2.txt_段1_Material1,7399.999999999994
[*]CC=CCCC(C1=CC=CC=C1)[*],[*]CC=CCCC(C#N)[*],,2.903089986991944,,10.1007_s00289-021-03576-2_part_3.txt_段1_Material1,800.0000000000011
[*]CC=CCCC(C1=CC=CC=C1)[*],[*]OCC[*],,4.167317334748176,,10.1002_app.34120_part_3.txt_段1_Material1,14699.999999999982
[*]CCC(CCCC(CCCC(C[*])C)C)C,O=S(C(C=C1)=CC=C1OC(C=C2)=CC=C2C(C)(C)C(C=C3)=CC=C3O[*])(C4=CC=C([*])C=C4)=O,,6.491361693834273,,10.1016_j.compscitech.2018.02.039_part_4.txt_段1_Material1,3100000.000000003
[*]CCC(CCCCCC)C[*],OC(C(C)(CC(C1=CC=CC=C1)[*])CC(C[*])(C(OCC2CO2)=O)C)=O,,6.230448921378274,,10.3390_polym10030291_part_2.txt_段1_Material3,1700000.0000000007
[*]CCCC(C1C([*])C2CC1C/C2=C/C)C,[*]CC=CCCC(C1=CC=CC=C1)[*],,5.0,,10.1515_ract-2019-3112_part_1.txt_段1_Material1,100000.0
[*]CCN[*],O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.778874472002739,,10.1007_s10965-013-0077-9_part_2.txt_段1_Material3,6009999.999999995
[*]CCN[*],O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.3979400086720375,,10.5762_kais.2014.15.2.1216_OA_part_1.txt_段1_Material1,2499999.9999999995
[*]CCN[*],[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,,6.247924190766308,,10.1016_j.polymer.2018.09.012_part_5.txt_段1_Material1,1769799.9999999998
[*]CCN[*],[*]CC(C1=CC=CC=C1)[*],,6.278753600952829,,10.1002_pc.21196_part_1.txt_段1_Material1,1899999.9999999995
[*]CCN[*],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,6.445311461756064,,10.1177_0021998318755542_part_2.txt_段1_Material1,2788120.0
[*]CC[*],O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.220108088040055,,10.4028_www.scientific.net_msf.659.85_part_1.txt_段1_Material1,1659999.9999999995
[*]CC[*],O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.6020599913279625,,10.1515_polyeng-2013-0155_part_1.txt_段1_Material1,4000000.000000001
[*]CC[*],O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,5.687261346243506,,10.1002_pen.21668_part_1.txt_段1_Material1,486699.99999999977
[*]CC[*],[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,,5.552668216112194,,10.1051_e3sconf_202341302037_OA_part_1.txt_段1_Material1,357000.00000000035
[*]CC[*],[*]C1=CC(C2=NC3=CC(C4=CC=C5N=C([*])NC5=C4)=CC=C3N2)=CC=C1,,5.895422546039408,,10.1002_pc.23148_part_1.txt_段1_Material1,786000.0000000007
[*]CC[*],[*]CC(C1=CC=CC=C1)[*],,5.599883072073688,,10.1177_0731684411426626_part_1.txt_段1_Material1,397999.9999999998
[*]CC[*],[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,,5.812913356642856,,10.1002_pc.24096_part_2.txt_段1_Material1,650000.0000000001
[*]CC[*],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,7.929418925714293,,10.5402_2011_718761_part_1.txt_段1_Material1,85000000.00000003
[*]CNCC1=CC=CC([*])=C1O,[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,5.240798771117332,,10.1177_1045389x17708041_part_2.txt_段1_Material1,174100.00000000015
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,C[Si](C)(C[*])O[*],,6.05307844348342,,10.1515_epoly-2024-0104_OA_part_2.txt_段1_Material1,1130000.0000000005
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,C[Si](O[*])(C)[*],,6.008600171761918,,10.1021_acsapm.9b00484_part_5.txt_段1_Material1,1020000.0000000008
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,[*]C(CCCCCO[*])=O,,4.954242509439325,,10.1088_0964-1726_21_4_042001_part_1.txt_段1_Material1,90000.00000000007
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,6.770115294787102,,10.1016_j.ceramint.2020.07.340_part_2.txt_段1_Material3,5890000.000000004
